latitude,longitude,state,county
38.35,-122.7,California,Sonoma County
38.34,-122.7,California,Sonoma County
38.37,-122.69,California,Sonoma County
38.37,-122.71,California,Sonoma County
38.36,-122.69,California,Sonoma County
38.36,-122.7,California,Sonoma County
38.34,-122.63,California,Sonoma County
38.36,-122.68,California,Sonoma County
38.33,-122.67,California,Sonoma County
38.4,-122.68,California,Sonoma County
38.43,-122.7,California,Sonoma County
38.42,-122.71,California,Sonoma County
38.4,-122.71,California,Sonoma County
38.39,-122.7,California,Sonoma County
38.4,-122.62,California,Sonoma County
38.44,-122.66,California,Sonoma County
38.44,-122.67,California,Sonoma County
38.43,-122.68,California,Sonoma County
38.4,-122.65,California,Sonoma County
38.37,-122.65,California,Sonoma County
38.43,-122.67,California,Sonoma County
38.42,-122.66,California,Sonoma County
38.46,-122.58,California,Sonoma County
38.42,-122.61,California,Sonoma County
38.43,-122.58,California,Sonoma County
38.44,-122.59,California,Sonoma County
38.43,-122.59,California,Sonoma County
38.41,-122.56,California,Sonoma County
38.46,-122.66,California,Sonoma County
38.45,-122.66,California,Sonoma County
38.45,-122.67,California,Sonoma County
38.44,-122.68,California,Sonoma County
38.45,-122.7,California,Sonoma County
38.45,-122.68,California,Sonoma County
38.44,-122.69,California,Sonoma County
38.44,-122.7,California,Sonoma County
38.45,-122.69,California,Sonoma County
38.43,-122.71,California,Sonoma County
38.44,-122.72,California,Sonoma County
38.44,-122.71,California,Sonoma County
38.47,-122.72,California,Sonoma County
38.46,-122.72,California,Sonoma County
38.45,-122.72,California,Sonoma County
38.46,-122.71,California,Sonoma County
38.45,-122.71,California,Sonoma County
38.48,-122.68,California,Sonoma County
38.47,-122.67,California,Sonoma County
38.46,-122.68,California,Sonoma County
38.46,-122.7,California,Sonoma County
38.46,-122.69,California,Sonoma County
38.48,-122.72,California,Sonoma County
38.5,-122.71,California,Sonoma County
38.48,-122.66,California,Sonoma County
38.47,-122.66,California,Sonoma County
38.46,-122.65,California,Sonoma County
38.51,-122.69,California,Sonoma County
38.48,-122.64,California,Sonoma County
38.47,-122.65,California,Sonoma County
38.48,-122.6,California,Sonoma County
38.54,-122.62,California,Sonoma County
38.5,-122.63,California,Sonoma County
38.48,-122.65,California,Sonoma County
38.54,-122.75,California,Sonoma County
38.52,-122.78,California,Sonoma County
38.5,-122.79,California,Sonoma County
38.52,-122.76,California,Sonoma County
38.5,-122.75,California,Sonoma County
38.46,-122.73,California,Sonoma County
38.47,-122.73,California,Sonoma County
38.47,-122.74,California,Sonoma County
38.46,-122.74,California,Sonoma County
38.48,-122.74,California,Sonoma County
38.48,-122.75,California,Sonoma County
38.48,-122.79,California,Sonoma County
38.46,-122.81,California,Sonoma County
38.46,-122.75,California,Sonoma County
38.46,-122.76,California,Sonoma County
38.45,-122.74,California,Sonoma County
38.44,-122.74,California,Sonoma County
38.44,-122.73,California,Sonoma County
38.43,-122.74,California,Sonoma County
38.43,-122.73,California,Sonoma County
38.45,-122.76,California,Sonoma County
38.44,-122.82,California,Sonoma County
38.44,-122.76,California,Sonoma County
38.44,-122.78,California,Sonoma County
38.42,-122.79,California,Sonoma County
38.42,-122.74,California,Sonoma County
38.43,-122.72,California,Sonoma County
38.42,-122.72,California,Sonoma County
38.42,-122.73,California,Sonoma County
38.4,-122.73,California,Sonoma County
38.37,-122.73,California,Sonoma County
38.43,-122.75,California,Sonoma County
38.41,-122.78,California,Sonoma County
38.39,-122.77,California,Sonoma County
38.41,-122.75,California,Sonoma County
38.41,-122.82,California,Sonoma County
38.42,-122.84,California,Sonoma County
38.42,-122.86,California,Sonoma County
38.41,-122.84,California,Sonoma County
38.4,-122.83,California,Sonoma County
38.4,-122.84,California,Sonoma County
38.37,-122.78,California,Sonoma County
38.4,-122.82,California,Sonoma County
38.37,-122.8,California,Sonoma County
38.39,-122.8,California,Sonoma County
38.39,-122.84,California,Sonoma County
38.39,-122.83,California,Sonoma County
38.39,-122.82,California,Sonoma County
38.38,-122.82,California,Sonoma County
38.35,-122.76,California,Sonoma County
38.39,-122.87,California,Sonoma County
38.33,-122.77,California,Sonoma County
38.33,-122.82,California,Sonoma County
38.34,-122.88,California,Sonoma County
38.36,-122.81,California,Sonoma County
38.37,-122.85,California,Sonoma County
38.38,-122.89,California,Sonoma County
38.44,-122.86,California,Sonoma County
38.42,-122.89,California,Sonoma County
38.43,-122.87,California,Sonoma County
38.43,-122.91,California,Sonoma County
38.4,-122.89,California,Sonoma County
38.49,-123.04,California,Sonoma County
38.46,-123.02,California,Sonoma County
38.44,-122.98,California,Sonoma County
38.48,-123.01,California,Sonoma County
38.54,-123.02,California,Sonoma County
38.51,-123,California,Sonoma County
38.5,-122.97,California,Sonoma County
38.53,-122.97,California,Sonoma County
38.53,-122.94,California,Sonoma County
38.5,-122.94,California,Sonoma County
38.49,-122.91,California,Sonoma County
38.48,-122.87,California,Sonoma County
38.46,-122.88,California,Sonoma County
38.46,-122.85,California,Sonoma County
38.49,-122.94,California,Sonoma County
38.46,-122.91,California,Sonoma County
38.58,-122.72,California,Sonoma County
38.55,-122.82,California,Sonoma County
38.52,-122.85,California,Sonoma County
38.53,-122.78,California,Sonoma County
38.54,-122.81,California,Sonoma County
38.53,-122.82,California,Sonoma County
38.54,-122.79,California,Sonoma County
38.61,-122.87,California,Sonoma County
38.62,-122.87,California,Sonoma County
38.61,-122.86,California,Sonoma County
38.62,-122.86,California,Sonoma County
38.64,-122.82,California,Sonoma County
38.58,-122.83,California,Sonoma County
38.61,-122.82,California,Sonoma County
38.62,-122.85,California,Sonoma County
38.67,-123.01,California,Sonoma County
38.57,-122.94,California,Sonoma County
38.64,-122.94,California,Sonoma County
38.73,-122.95,California,Sonoma County
38.68,-122.87,California,Sonoma County
38.77,-122.85,California,Sonoma County
38.66,-122.7,California,Sonoma County
38.79,-123.03,California,Sonoma County
38.81,-123.02,California,Sonoma County
38.8,-123.01,California,Sonoma County
38.79,-123.01,California,Sonoma County
38.79,-123.1,California,Sonoma County
38.7,-123.49,California,Sonoma County
38.7,-123.24,California,Sonoma County
38.54,-123.25,California,Sonoma County
38.38,-123.08,California,Sonoma County
38.42,-122.96,California,Sonoma County
38.46,-123.07,California,Sonoma County
38.38,-122.93,California,Sonoma County
38.36,-123.02,California,Sonoma County
38.33,-123,California,Sonoma County
37.92,-120.84,California,Stanislaus County
37.82,-120.79,California,Stanislaus County
37.81,-120.9,California,Stanislaus County
37.76,-120.9,California,Stanislaus County
37.73,-120.86,California,Stanislaus County
37.76,-120.79,California,Stanislaus County
37.73,-120.76,California,Stanislaus County
37.77,-120.69,California,Stanislaus County
37.77,-120.87,California,Stanislaus County
37.77,-120.85,California,Stanislaus County
37.77,-120.86,California,Stanislaus County
37.76,-120.87,California,Stanislaus County
37.76,-120.86,California,Stanislaus County
37.75,-120.85,California,Stanislaus County
37.78,-120.85,California,Stanislaus County
37.77,-120.83,California,Stanislaus County
37.76,-120.83,California,Stanislaus County
37.79,-120.83,California,Stanislaus County
37.74,-120.93,California,Stanislaus County
37.74,-120.94,California,Stanislaus County
37.74,-120.95,California,Stanislaus County
37.73,-120.95,California,Stanislaus County
37.73,-120.93,California,Stanislaus County
37.72,-120.93,California,Stanislaus County
37.71,-120.98,California,Stanislaus County
37.7,-120.99,California,Stanislaus County
37.69,-120.97,California,Stanislaus County
37.74,-120.91,California,Stanislaus County
37.73,-120.91,California,Stanislaus County
37.7,-120.92,California,Stanislaus County
37.7,-120.94,California,Stanislaus County
37.73,-120.97,California,Stanislaus County
37.74,-121.01,California,Stanislaus County
37.72,-121.01,California,Stanislaus County
37.73,-121.06,California,Stanislaus County
37.71,-121.07,California,Stanislaus County
37.69,-121.08,California,Stanislaus County
37.7,-121.14,California,Stanislaus County
37.67,-121.09,California,Stanislaus County
37.61,-121.09,California,Stanislaus County
37.64,-121.18,California,Stanislaus County
37.7,-121.06,California,Stanislaus County
37.7,-121.04,California,Stanislaus County
37.69,-121.04,California,Stanislaus County
37.71,-121.02,California,Stanislaus County
37.69,-121.03,California,Stanislaus County
37.7,-121.02,California,Stanislaus County
37.71,-121,California,Stanislaus County
37.7,-121.01,California,Stanislaus County
37.67,-121.06,California,Stanislaus County
37.66,-121.06,California,Stanislaus County
37.65,-121.05,California,Stanislaus County
37.66,-121.04,California,Stanislaus County
37.65,-121.04,California,Stanislaus County
37.65,-121.03,California,Stanislaus County
37.67,-121.04,California,Stanislaus County
37.69,-121,California,Stanislaus County
37.69,-121.01,California,Stanislaus County
37.68,-121.01,California,Stanislaus County
37.68,-121,California,Stanislaus County
37.67,-121,California,Stanislaus County
37.68,-121.04,California,Stanislaus County
37.69,-121.02,California,Stanislaus County
37.68,-121.02,California,Stanislaus County
37.68,-121.03,California,Stanislaus County
37.68,-120.94,California,Stanislaus County
37.67,-120.95,California,Stanislaus County
37.66,-120.96,California,Stanislaus County
37.66,-120.95,California,Stanislaus County
37.65,-120.95,California,Stanislaus County
37.67,-120.93,California,Stanislaus County
37.66,-120.93,California,Stanislaus County
37.66,-120.94,California,Stanislaus County
37.69,-120.98,California,Stanislaus County
37.69,-120.99,California,Stanislaus County
37.68,-120.99,California,Stanislaus County
37.68,-120.98,California,Stanislaus County
37.68,-120.97,California,Stanislaus County
37.67,-120.99,California,Stanislaus County
37.67,-120.98,California,Stanislaus County
37.67,-120.97,California,Stanislaus County
37.67,-120.96,California,Stanislaus County
37.66,-120.97,California,Stanislaus County
37.66,-120.98,California,Stanislaus County
37.65,-120.98,California,Stanislaus County
37.66,-120.99,California,Stanislaus County
37.65,-120.99,California,Stanislaus County
37.65,-121,California,Stanislaus County
37.67,-121.01,California,Stanislaus County
37.66,-121.01,California,Stanislaus County
37.66,-121,California,Stanislaus County
37.65,-121.01,California,Stanislaus County
37.67,-121.02,California,Stanislaus County
37.67,-121.03,California,Stanislaus County
37.66,-121.03,California,Stanislaus County
37.66,-121.02,California,Stanislaus County
37.65,-121.02,California,Stanislaus County
37.64,-121.03,California,Stanislaus County
37.63,-121.03,California,Stanislaus County
37.64,-121.05,California,Stanislaus County
37.62,-121.05,California,Stanislaus County
37.64,-121.02,California,Stanislaus County
37.63,-121.02,California,Stanislaus County
37.62,-121.02,California,Stanislaus County
37.61,-121.02,California,Stanislaus County
37.62,-121.03,California,Stanislaus County
37.64,-121.01,California,Stanislaus County
37.64,-121,California,Stanislaus County
37.64,-120.99,California,Stanislaus County
37.65,-120.97,California,Stanislaus County
37.64,-120.96,California,Stanislaus County
37.64,-120.97,California,Stanislaus County
37.64,-120.98,California,Stanislaus County
37.66,-120.9,California,Stanislaus County
37.66,-120.91,California,Stanislaus County
37.64,-120.9,California,Stanislaus County
37.65,-120.94,California,Stanislaus County
37.65,-120.93,California,Stanislaus County
37.65,-120.92,California,Stanislaus County
37.65,-120.96,California,Stanislaus County
37.64,-120.95,California,Stanislaus County
37.63,-120.94,California,Stanislaus County
37.63,-120.92,California,Stanislaus County
37.63,-120.97,California,Stanislaus County
37.63,-121,California,Stanislaus County
37.63,-121.01,California,Stanislaus County
37.62,-121.01,California,Stanislaus County
37.62,-120.98,California,Stanislaus County
37.63,-120.99,California,Stanislaus County
37.62,-121,California,Stanislaus County
37.62,-120.99,California,Stanislaus County
37.61,-121.01,California,Stanislaus County
37.61,-121,California,Stanislaus County
37.6,-121,California,Stanislaus County
37.6,-121.02,California,Stanislaus County
37.6,-120.98,California,Stanislaus County
37.61,-120.99,California,Stanislaus County
37.59,-120.98,California,Stanislaus County
37.59,-120.96,California,Stanislaus County
37.59,-120.95,California,Stanislaus County
37.61,-120.94,California,Stanislaus County
37.61,-120.95,California,Stanislaus County
37.61,-120.96,California,Stanislaus County
37.61,-120.97,California,Stanislaus County
37.6,-120.95,California,Stanislaus County
37.6,-120.94,California,Stanislaus County
37.59,-120.94,California,Stanislaus County
37.58,-120.94,California,Stanislaus County
37.62,-120.95,California,Stanislaus County
37.62,-120.97,California,Stanislaus County
37.68,-120.54,California,Stanislaus County
37.7,-120.64,California,Stanislaus County
37.69,-120.75,California,CAL Fire Tuolomne Calaveras
37.69,-120.86,California,Stanislaus County
37.64,-120.87,California,Stanislaus County
37.64,-120.82,California,Stanislaus County
